what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1432078573725
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1432078593788
executed,command,org.eclipse.wst.server.ui,1.1.205.v20100908,"org.eclipse.wst.server.run",1432078595428
error,log,,,"Several ports (8005, 8080, 8009) required by Tomcat v7.0 Server at localhost are already in use. The server may already be running in another process, or a system process may be using the port. To start this server you will need to stop the other process or change the port number(s).",1432078603038
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1432078603069
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1432078622835
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1432078719899
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1432078763446
executed,command,org.eclipse.wst.server.ui,1.1.205.v20100908,"org.eclipse.wst.server.run",1432078793994
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1432078800634
error,log,,,"Several ports (8005, 8080, 8009) required by Tomcat v7.0 Server at localhost are already in use. The server may already be running in another process, or a system process may be using the port. To start this server you will need to stop the other process or change the port number(s).",1432078801587
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1432078901917
error,log,,,"Several ports (8005, 8080, 8009) required by Tomcat v7.0 Server at localhost are already in use. The server may already be running in another process, or a system process may be using the port. To start this server you will need to stop the other process or change the port number(s).",1432078912214
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1432078912245
